,summary,Herbst,Winter,Sommer,Frühling,word
antisemitisch,2.8174855662163716,-0.33376475547241563,-0.49622242742286604,-0.30894826097127426,0.8936366510558593,antisemitisch
vogel antisemitisch,2.8174855662163716,-0.33376475547241563,-0.49622242742286604,-0.30894826097127426,0.8936366510558593,vogel antisemitisch
jüdische,2.524273119113655,-0.22387305912371885,-0.3863307310741696,-0.1990565646225776,0.7490202464868844,jüdische
antisemitisch jüdisch,2.524273119113655,-0.22387305912371885,-0.3863307310741696,-0.1990565646225776,0.7490202464868844,antisemitisch jüdisch
Studenten,2.997718979007493,-0.39577157059027324,-0.02187406607296551,-0.3709550760891319,0.5191931001883433,Studenten
jüdisch student,2.4673329787018274,-0.20105771302347517,-0.36351538497392566,-0.1762412185223338,0.7139069577551417,jüdisch student
stück werd,2.37993896258052,-0.16499475283826234,-0.32745242478871306,-0.1401782583371211,0.6539689043428295,stück werd
werd münchner,2.3382410485501124,-0.14731886951455322,-0.3097765414650037,-0.12250237501341173,0.6223754945731549,werd münchner
abgesetzt,3.2793147451152,-0.4855543928555211,-0.6480120648059717,-0.4607378983543797,1.0448518477676092,abgesetzt
metropoltheater absetz,2.2883976039744636,-0.1257717478390918,-0.2882294197895425,-0.10095525333795058,0.5816547769423381,metropoltheater absetz
Sondervorstellung,2.264437517275674,-0.11524630280900454,-0.2777039747594552,-0.09042980830786324,0.560809109171123,Sondervorstellung
absetz sondervorstellung,2.264437517275674,-0.11524630280900454,-0.2777039747594552,-0.09042980830786324,0.560809109171123,absetz sondervorstellung
sondervorstellung diskussion,2.232674774484847,-0.1011202286059881,-0.26357790055643876,-0.0763037341048469,0.5317704681711544,sondervorstellung diskussion
dienen,2.2219843837772864,-0.09632057464803451,-0.2587782465984851,-0.07150408014689315,0.521612754205939,dienen
diskussion dien,2.2219843837772864,-0.09632057464803451,-0.2587782465984851,-0.07150408014689315,0.521612754205939,diskussion dien
dien absag,2.2089823352193156,-0.09045183913245768,-0.2529095110829084,-0.06563534463131648,0.508983008033136,dien absag
absag ein,2.2011637674568703,-0.0869061171668994,-0.24936378911735,-0.06208962266575796,0.5012379473612876,absag ein
Sieg,2.1982029098749982,-0.08556007886362577,-0.24801775081407643,-0.0607435843624845,0.49827471433477494,Sieg
ein sieg,2.1982029098749982,-0.08556007886362577,-0.24801775081407643,-0.0607435843624845,0.49827471433477494,ein sieg
aktivistisch-medialer,2.194625080602477,-0.08393113729277,-0.24638880924322046,-0.05911464279162869,0.49467153631487376,aktivistisch-medialer
sieg aktivistisch-medial,2.194625080602477,-0.08393113729277,-0.24638880924322046,-0.05911464279162869,0.49467153631487376,sieg aktivistisch-medial
Logik,2.1803184212826863,-0.07739084240145798,-0.23984851435190857,-0.0525743479003166,0.48001220378257,Logik
aktivistisch-medial logik,2.1803184212826863,-0.07739084240145798,-0.23984851435190857,-0.0525743479003166,0.48001220378257,aktivistisch-medial logik
aber vo…,2.165370985789182,-0.07051161425571804,-0.23296928620616855,-0.04569511975457673,0.46425149679511074,aber vo…
Wichtige,2.163358217190979,-0.06958165599366056,-0.23203932794411108,-0.04476516149251906,0.462093306219303,Wichtige
vo… wichtig,2.163358217190979,-0.06958165599366056,-0.23203932794411108,-0.04476516149251906,0.462093306219303,vo… wichtig
gesellschaftspolitische,2.158995537489727,-0.06756299605495633,-0.23002066800540683,-0.042746501553814854,0.4573854795889803,gesellschaftspolitische
wichtig gesellschaftspolitisch,2.158995537489727,-0.06756299605495633,-0.23002066800540683,-0.042746501553814854,0.4573854795889803,wichtig gesellschaftspolitisch
gesellschaftspolitisch debatte,2.148364058524332,-0.06262656095231883,-0.22508423290276955,-0.03781006645117747,0.445738030391244,gesellschaftspolitisch debatte
debatte tag,2.13933545126308,-0.058415155472586765,-0.22087282742303727,-0.033598660971445364,0.4356466191467304,debatte tag
tag offenbar,2.1375021789170052,-0.05755785266294972,-0.22001552461340024,-0.03274135816180822,0.4335745584554284,tag offenbar
Vorliebe,2.1329295063279297,-0.055416301328694496,-0.21787397327914504,-0.030599806827553134,0.4283718767778916,Vorliebe
offenbar vorliebe,2.1329295063279297,-0.055416301328694496,-0.21787397327914504,-0.030599806827553134,0.4283718767778916,offenbar vorliebe
Kunstwerken,2.128938824541526,-0.0535435625939828,-0.2160012345444333,-0.02872706809284121,0.4237907504462253,Kunstwerken
vorliebe kunstwerk,2.128938824541526,-0.0535435625939828,-0.2160012345444333,-0.02872706809284121,0.4237907504462253,vorliebe kunstwerk
ausgetragen,2.1251498275666725,-0.05176221843938508,-0.2142198903898358,-0.026945723938243765,0.4194056110073651,ausgetragen
kunstwerk austrag,2.1251498275666725,-0.05176221843938508,-0.2142198903898358,-0.026945723938243765,0.4194056110073651,kunstwerk austrag
mal komm,2.1200953471567336,-0.04938097420481797,-0.21183864615526848,-0.024564479703676544,0.4135011871916304,mal komm
zufällig,2.115911388929529,-0.04740554789014615,-0.2098632198405966,-0.022589053389004767,0.4085656494040454,zufällig
komm zufällig,2.115911388929529,-0.04740554789014615,-0.2098632198405966,-0.022589053389004767,0.4085656494040454,komm zufällig
Quere,2.111705071369692,-0.04541562331332967,-0.2078732952637802,-0.02059912881218829,0.40355919584696986,Quere
zufällig quere,2.111705071369692,-0.04541562331332967,-0.2078732952637802,-0.02059912881218829,0.40355919584696986,zufällig quere
quere mal,2.109941633701462,-0.04458019681083448,-0.2070378687612849,-0.019763702309692984,0.40144686724726625,quere mal
Auslöser,2.105838428120836,-0.042633602436308135,-0.20509127438675867,-0.01781710793516671,0.39650074073087094,Auslöser
mal auslöser,2.105838428120836,-0.042633602436308135,-0.20509127438675867,-0.01781710793516671,0.39650074073087094,mal auslöser
Letzteres,2.103535799366316,-0.04153955431430474,-0.20399722626475536,-0.016723059813163455,0.3937058318866072,Letzteres
Mü…,2.0997947706388653,-0.03975952314476626,-0.2022171950952169,-0.014943028643624888,0.3891351378774416,Mü…
letzteres mü…,2.0997947706388653,-0.03975952314476626,-0.2022171950952169,-0.014943028643624888,0.3891351378774416,letzteres mü…
+9915,2.098733617786881,-0.03925403513734671,-0.2017117070877973,-0.014437540636205351,0.3878318585603477,+9915
mü… +9915,2.098733617786881,-0.03925403513734671,-0.2017117070877973,-0.014437540636205351,0.3878318585603477,mü… +9915
+9915 chars,2.097482547152627,-0.03865774999752222,-0.20111542194797274,-0.013841255496380774,0.386291444870485,+9915 chars
Wetterwarnung,2.2653653559675258,0.4193650838965448,-0.17310510895686956,-0.09083946794683259,-0.1101431128189506,Wetterwarnung
wetterwarnung dienstag,2.2770465135135973,0.4310314998147729,-0.17824827238237648,-0.09598263137233952,-0.11528627624445759,wetterwarnung dienstag
Eisregen,2.285446929113283,0.43926528293181766,-0.18193065579738912,-0.09966501478735221,-0.11896865965947023,Eisregen
dienstag eisregen,2.285446929113283,0.43926528293181766,-0.18193065579738912,-0.09966501478735221,-0.11896865965947023,dienstag eisregen
eisregen süden,2.2955102514913293,0.4489623098407741,-0.1863242085721661,-0.10405856756212929,-0.12336221243424732,eisregen süden
Schleswig-Holsteins,2.3009447958945413,0.454125281130642,-0.18868887737868278,-0.10642323636864588,-0.12572688124076392,Schleswig-Holsteins
süden schleswig-holstein,2.3009447958945413,0.454125281130642,-0.18868887737868278,-0.10642323636864588,-0.12572688124076392,süden schleswig-holstein
schleswig-holstein möglich,2.3214157738018413,0.4731250596833901,-0.19754630484862507,-0.11528066383858805,-0.13458430871070612,schleswig-holstein möglich
möglich kiel,2.3308261536244297,0.4816295085745693,-0.20159183506989084,-0.11932619405985379,-0.13862983893197212,möglich kiel
kiel autofahrer,2.737020529034948,0.6789541247947717,-0.2686638761396344,-0.27997334754839975,-0.2992769924205179,kiel autofahrer
autofahrer müss,2.765476383969263,0.6946341174124169,-0.27900685644881634,-0.29031632785758194,-0.3096199727296998,autofahrer müss
Dienstagmorgen,2.811298766713463,0.7187320185280631,-0.29544051667500787,-0.30674998808377335,-0.3260536329558913,Dienstagmorgen
müss dienstagmorgen,2.811298766713463,0.7187320185280631,-0.29544051667500787,-0.30674998808377335,-0.3260536329558913,müss dienstagmorgen
südlichen,2.930895738655888,0.7757139046503883,-0.33710203470857025,-0.3484115061173357,-0.36771515098945357,südlichen
dienstagmorgen südlich,2.930895738655888,0.7757139046503883,-0.33710203470857025,-0.3484115061173357,-0.36771515098945357,dienstagmorgen südlich
südlich schleswig-holstein,2.8315260020747424,0.7289448371728727,-0.3026097352228503,-0.31391920663161593,-0.33322285150373376,südlich schleswig-holstein
schleswig-holstein glatt,3.207556062257149,0.8821442670490466,-0.4273032413934626,-0.43861271280222797,-0.457916357674346,schleswig-holstein glatt
glatt straße,3.3148879075527096,0.9161896975786803,-0.46021775490494693,-0.47152722631371247,-0.4908308711858304,glatt straße
